title,company,experience,location,salary,description,skills,url,search_role
AI/Machine Learning Engineer,Motiveminds Consulting,3-5 Yrs,Hybrid - Bengaluru,Not disclosed,"Bachelors or Masters in Computer Science, Data Science, or related fieldPreferred Backg...","Tensorflow, Artificial Intelligence, Natural Language Processing, Computer Vision, Python, Machine Learning, Deep Learning, Scikit-Learn",https://www.naukri.com/job-listings-ai-machine-learning-engineer-motiveminds-consulting-bengaluru-3-to-5-years-161025025640,machine-learning-engineer
Machine Learning Engineer,Clifyx Technology,7-9 Yrs,Bengaluru,Not disclosed,"Talent to have very good hands on experience in Machine learning, Pandas, Numpy hands o...","python, cnn, natural language processing, scikit-learn, neural networks, numpy, machine learning, artificial intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-clifyx-technology-bengaluru-7-to-9-years-170225503987,machine-learning-engineer
Machine Learning Engineer - Bangalore - Hybrid,Hiring for reputed BPO,5-10 Yrs,Hybrid - Bengaluru,20-30 Lacs PA,"Bachelors or Masters degree in Computer Science, Data Science, Engineering, or a relate...","Machine Learning, Artificial Intelligence, Redis, MSSQL, RabbitMQ, Data Science, PyTorch, Celery",https://www.naukri.com/job-listings-machine-learning-engineer-bangalore-hybrid-manthan-manpower-solutions-bengaluru-5-to-10-years-230126016855,machine-learning-engineer
Machine Learning Engineer,Covalensedigital,4-8 Yrs,Bengaluru,Not disclosed,"This role focuses on the end-to-end design, development, and deployment of ML and Gen...","algorithms, python, cnn, natural language processing, neural networks, engineering, numpy, machine learning",https://www.naukri.com/job-listings-machine-learning-engineer-covalensedigital-bengaluru-4-to-8-years-300126502207,machine-learning-engineer
Cloud Machine Learning LLM Serving Staff engineer,Qualcomm,8-13 Yrs,Bengaluru,Not disclosed,"Key Responsibilities     Analyze software requirements, determine the feasibility ...","llm, python, software development, natural language processing, soc, ai, machine learning, cloud",https://www.naukri.com/job-listings-cloud-machine-learning-llm-serving-staff-engineer-qualcomm-india-pvt-ltd-bengaluru-8-to-13-years-280126938476,machine-learning-engineer
Machine Learning Engineer - Mumbai,Fortune Global 500 IT Services Firm,7-12 Yrs,"Delhi / NCR, Mumbai (All Areas)",Not disclosed,Educational Qualification : 15 years full time educationDesign and implement technology...,"Machine Learning, Power Bi, Artificial Intelligence, Natural Language Processing, Machine Learning Algorithms, Computer Vision, Deep Learning, Machine",https://www.naukri.com/job-listings-machine-learning-engineer-mumbai-mount-talent-consulting-delhi-ncr-mumbai-all-areas-7-to-12-years-280126939215,machine-learning-engineer
Machine Learning Engineer,Foosilz,2-5 Yrs,Bengaluru,Not disclosed,"Bachelor s degree in computer science, data science, mathematics, or a related field At...","Computer science, Automation, Data modeling, Analytical, Artificial Intelligence, Consulting, Machine learning, Linguistics",https://www.naukri.com/job-listings-machine-learning-engineer-foosilz-bengaluru-2-to-5-years-231024501600,machine-learning-engineer
Machine Learning Ops. Engineer,Ajanta Pharma,4-6 Yrs,"Mumbai Suburban, Navi Mumbai, Mumbai (All Areas)",6-15 Lacs PA,Location: Andheri (Mumbai) . Department: IT . Employment Type: Full-Time . Industry - P...,"Github, Ci Tools, Cd Tools, Azure Machine Learning, Python, Cognitive Services, Cloud Platform, Machine Learning",https://www.naukri.com/job-listings-machine-learning-ops-engineer-ajanta-pharma-mumbai-suburban-navi-mumbai-mumbai-all-areas-4-to-6-years-170226044202,machine-learning-engineer
Machine Learning Engineer,Angel & Genie,3-7 Yrs,Bengaluru,Not disclosed,Experience 3 5 years .,"kubernetes, application software, python, orchestration, software design, golang, microsoft azure, distribution system",https://www.naukri.com/job-listings-machine-learning-engineer-angel-genie-bengaluru-3-to-7-years-200126506057,machine-learning-engineer
Data Analyst,MNC,0-2 Yrs,"Pimpri-Chinchwad, Pune",2.75-5 Lacs PA,We are looking for a motivated and detail-oriented Data Analyst (Fresher to 2yr) to joi...,"Power Bi, SQL, Data Analysis, Data Analytics, Python, Large Databases, Google Sheets, Google Data Studio",https://www.naukri.com/job-listings-data-analyst-tele-infotech-pimpri-chinchwad-pune-0-to-2-years-190226038503,data-analyst
Data Analyst,MNC,0-2 Yrs,"Pimpri-Chinchwad, Pune",2.75-5 Lacs PA,We are looking for a motivated and detail-oriented Data Analyst (Fresher to 2yr) to joi...,"Power Bi, Dashboard Development, Data Analytics, Large Databases, Google Sheets, Google Data Studio, data vis, Data Interpretation",https://www.naukri.com/job-listings-data-analyst-tele-infotech-pimpri-chinchwad-pune-0-to-2-years-190226000128,data-analyst
Data Analyst (English Required),Peroptyx,0-5 Yrs,Remote,Not disclosed,"For thousands of years, maps have provided humans with the knowledge they need to make ...","Data Analysis, English, Data Analytics, Data Mapping, Mapping, Analytics, Analysis, Data",https://www.naukri.com/job-listings-data-analyst-english-required-peroptyx-delhi-ncr-0-to-5-years-190226028724,data-analyst
Fresher: AI Data Analyst - International Team,Silicon Media Technologies Pvt. Ltd,0 Yrs,Bangalore/Bengaluru(Old Airport Road),2.25 Lacs PA,Designation : AI Data Analyst . Job Type: Day Shift (Work from office). Salary: 18K plu...,"Analytics, Technology Research, Chatgpt, Market Research, Gemini, Research Analysis, Data Interpretation, Artificial Intelligence",https://www.naukri.com/job-listings-fresher-ai-data-analyst-international-team-silicon-media-technologies-pvt-ltd-bangalore-bengaluru-0-to-0-years-200226011699,data-analyst
Analyst I - Data,World Courier,0-2 Yrs,Pune,Not disclosed,"Bachelor s Degree in Statistics, Computer Science, Information Technology or any other ...","Business services, Computer science, Data analysis, Diagnostics, Data management, Strategic planning, Healthcare, Business intelligence",https://www.naukri.com/job-listings-analyst-i-data-world-courier-pune-0-to-2-years-210226501564,data-analyst
DATA ANALYST,Godigi Infotech,,Pune,Unpaid,,,https://www.naukri.com/job-listings-data-analyst-godigi-infotech-pune-0-to-1-years-130126506831,data-analyst
Data Analyst,Ample Softech System,0-3 Yrs,"Pune(Hinjewadi Phase 1), Mumbai (All Areas)",3.5-6 Lacs PA,The ideal candidate should be comfortable working with data tools and presenting insigh...,"Power Bi, Data Analytics, SQL, Data Management, Data Analysis, Data Visualization, Tableau, Data Reporting",https://www.naukri.com/job-listings-data-analyst-ample-softech-system-pune-mumbai-all-areas-0-to-3-years-270126029472,data-analyst
EY India is hiring Data Analyst For Forensics Team,EY,2-5 Yrs,Gurugram,7-11 Lacs PA,Good to have: . Machine Learning,"Data Analytics, T-SQL/Python, Power Bi, data Analyst, Data Analysis, Data Visualization, Tableau, SSIS",https://www.naukri.com/job-listings-ey-india-is-hiring-data-analyst-for-forensics-team-ey-gurugram-2-to-5-years-180226025679,data-analyst
Data Analyst,Barclays,0-5 Yrs,Gurugram,Not disclosed,Graduation as a minimum. They will identify new directions for assignments and/ or proj...,"SAS, Project management, Analytical, Machine learning, Agile, Workflow, Business strategy, Assistant Vice President",https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-gurugram-0-to-5-years-210226500086,data-analyst
Data Analyst,Capgemini,2-5 Yrs,Bengaluru,Not disclosed,Develop or enhance data pipelines to extract and process required data efficiently. The...,"data analyst, data analytics, data analysis, software development, data pipelines, microsoft azure, power bi, sql",https://www.naukri.com/job-listings-data-analyst-capgemini-technology-services-india-limited-bengaluru-2-to-5-years-170226919510,data-analyst
Data Analyst,Swiggy,1-6 Yrs,Bengaluru,3.25-5 Lacs PA,Qualifications and Skills: . Bachelors or Masters Degree in any disciplineThe ideal can...,"E-commerce, Advance Sql, Data Analytics, Power Bi, Advanced Excel, SQL, Data, Data analysis",https://www.naukri.com/job-listings-data-analyst-swiggy-bengaluru-1-to-6-years-190226014074,data-analyst
Data Analyst,Barclays,0-7 Yrs,Pune,Not disclosed,"They will identify new directions for assignments and/ or projects, identifying a combi...","advanced analytics, Analytical, Machine learning, Service excellence, Data Analyst, Business strategy, Assistant Vice President, Individual Contributor",https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-pune-0-to-7-years-170226501170,data-analyst
Data Analyst,Barclays,0-7 Yrs,Pune,Not disclosed,Requires in-depth technical knowledge and experience in their assigned area of expertis...,"Unix, Data analysis, ISO, Senior Analyst, RDBMS, Analytical, Continuous improvement, Operations",https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-pune-0-to-7-years-160226501534,data-analyst
Data Analyst,Cognizant,5-8 Yrs,Hyderabad,Not disclosed,". 6+. years of experience in Data Analytics, with a focus on analyzing large data sets ...","charts, data validation, vlookup, dashboards, sales, sql, spreadsheets, salesforce",https://www.naukri.com/job-listings-data-analyst-cognizant-hyderabad-5-to-8-years-180226021106,data-analyst
Data Analyst,Secure Meters,0-2 Yrs,Ranchi,Not disclosed,Qualification: . An ideal candidate is someone from an electrical or electronics backgr...,"Data Analysis, Data Visualization, Energy Audit, SQL Queries, Advanced Excel, Data Analytics, SQL, Auditing",https://www.naukri.com/job-listings-data-analyst-secure-meters-ranchi-0-to-2-years-250425018782,data-analyst
Online Data Analyst -Gujarati,TELUS Digital,0-3 Yrs,Remote,Not disclosed,Job Type: Freelance  Educational Qualification : Graduate /Masters,"Language Skills, Gujarati, Speaking Skills, Languages, Data analysis, Data",https://www.naukri.com/job-listings-online-data-analyst-telus-digital-bengaluru-0-to-3-years-160226004708,data-analyst
Online Data Analyst-Punjabi,TELUS Digital,0-2 Yrs,Remote,Not disclosed,Job Type: Freelance  Educational Qualification : Graduate /Masters,"Google Maps, Mapserver, Punjabi, punjab, Navigation, Languages, Data Analytics, Analytics",https://www.naukri.com/job-listings-online-data-analyst-punjabi-telus-digital-bengaluru-0-to-2-years-110226018805,data-analyst
Data Analyst,Virtusa,5-10 Yrs,Bengaluru,Not disclosed,Skills required: . Data viz: Tableau / PowerBI / any others  Good to have: . Exposure t...,"data analyst, python, tableau, data extraction, data analytics, analytical skills, sql, Data",https://www.naukri.com/job-listings-data-analyst-virtusa-consulting-services-pvt-ltd-bengaluru-5-to-10-years-180226925407,data-analyst
GTM Data Analyst,Cognizant,8-12 Yrs,Hyderabad,Not disclosed,read only data access only. Manual Process Work  . 6 Years of experience in Data Analyt...,"advance sql, python, conditional formatting, charts, data analytics, data analysis, indexing, data validation",https://www.naukri.com/job-listings-gtm-data-analyst-cognizant-hyderabad-8-to-12-years-180226021105,data-analyst
Online Data Analyst - Kannada,TELUS Digital,0-2 Yrs,Remote,Not disclosed,This is a part-time long-term project and your work will be subject to our standard qua...,"Data Analysis, Mapping, Online Data Analysis, quality assurance, AI models, machine learning, Assurance, Data",https://www.naukri.com/job-listings-online-data-analyst-kannada-telus-digital-bengaluru-0-to-2-years-040325916691,data-analyst
Data Analyst,Capgemini,4-9 Yrs,"Hybrid - Chennai, Delhi / NCR, Mumbai (All Areas)",Not disclosed,"Required Skills & Qualifications: . Bachelors degree in Data Science, Statistics, Compu...","Power Bi, Data Analysis, Data Visualization, Tableau, Data Analytics, SQL, Analysis, Bi",https://www.naukri.com/job-listings-data-analyst-capgemini-chennai-delhi-ncr-mumbai-all-areas-4-to-9-years-021225014173,data-analyst
Data Analyst,FedEx,3-5 Yrs,Hybrid - Bengaluru,Not disclosed,"Role & responsibilities  Python: Proficiency in data manipulation, data analysis librar...","Power Bi, Data Analytics, Python, SQL, Stakeholder Management, Data, Data analysis, Bi",https://www.naukri.com/job-listings-data-analyst-fedex-bengaluru-3-to-5-years-170226047162,data-analyst
Data Analyst,V5 Global,1-6 Yrs,Bengaluru,3.5-5 Lacs PA,Required Skill: . Must have Excel Advance & Power BIMust have knowledge / execution eff...,"Data Analysis, Advanced Ms Excel, Python, Data Analytics, Analysis, Analytics, Data, Microsoft",https://www.naukri.com/job-listings-data-analyst-firstmeridian-global-services-bengaluru-1-to-6-years-180226034917,data-analyst
Data Analyst,Wynploy,1-3 Yrs,Pune,Not disclosed,"[{""Salary"":null , ""Remote_Job"":false , ""Posting_Title"":""Data Analyst"" , ""Is_Locked"":fal...","Data Analyst, data visualization, SQL, Python, Data, Data analysis",https://www.naukri.com/job-listings-data-analyst-wynploy-pune-1-to-3-years-200226505644,data-analyst
Data Analyst,Barclays,0-7 Yrs,Gurugram,Not disclosed,Graduation as a minimum. They will identify new directions for assignments and/ or proj...,"SAS, Project management, Analytical, Machine learning, Agile, Business strategy, Assistant Vice President, microsoft",https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-gurugram-0-to-7-years-190226501381,data-analyst
